Post,Reacts_Count,Most_Reacts,Image,Group
ردو بالكم تنجحو في حياتكم وإلا تلبسو بالباهي فما ناس تتغشش...,635,Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
بلاهي أما خير البرود في carrefour ولا في monoprix?,230,Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
"العباد راقدة في الليل
أني و بنت خالتي مع 5 متع الصباح:",6 K,Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
الحاجة الوحيدة الباهية في ها الصيف انك تغسل دبشك 14:00 تلبسو 14:02,112,Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
"كي يكلمني حد في موضوع مهم و نحاول نركز معاه
عقلي في عالم موازي = ","2,6 K",Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
كي تسحروا و فصباح تلقاه باعثلك ميساج,"6,1 K",Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
ليس لدي أي إحترام للأقارب الذين يؤذون أمي.,322,J’adore ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
هاو علاش خويا amis معايا,"1,5 K",Haha ,https://www.facebook.com/photo/?fbid=167509432645401&set=gm.728295595479828&idorvanity=227495968893129&__cft__[0]=AZVw4ttGfqyFJEkVMoM8EupzI-rtQ-XAXm4yvooi9DcWDN1wf2UOeNt0Si3y-U1wSC8VUEDcm2A6SE_ouuFKQqw4BxfuwclYZAUZobEQxnbXuCOn7Dc6UP4_7OU9u8LKLwGgPDHc3t7WovTjGZ7iPaB2covqNiqijkCgs_WGytBQpGo2jWnJtif9S5j6jzNcPOQ&__tn__=EH-R,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
انا و صاحبي في عيد الحب :,"6,9 K",Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
Samhouni lila bech nghib alikom makom ta3rfo samedi soir w sahriya edes edes l sbeh,905,Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
Je crois en cette scène,"5,2 K",Triste ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
ما تحكيليش على الصبر و انت ما جربتش تخرج معايا باش نشري حوايج,"1,2 K",Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
كي تعرف الي l’écran solaire ولات ب 100 دينار,4 K,Haha ,https://www.facebook.com/photo/?fbid=727890155772867&set=gm.836155901360463&idorvanity=227495968893129&__cft__[0]=AZWld-Uo9JIEtU2h6lRCaJyrLluDonzYaXaqYDk01rX-RvgGtNjanTs_ysvoUACzWWe9Y3rKHsZj2TBno93_kNPTJ61tqslnJ2w5-5MeqiV98O2Mwe5QaXqMoJgpwFmKaXTg6G3eOHJD0vPE0m14PnP5bDWqyQXicWvNMpoWGpR0GmT9yl4sAtxt6_2bGSAIrHM&__tn__=EH-R,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
"باركو ليا
معرفتش علاش ولكن غير باركو ليا بغيت نعيش أجواء الفرحة نتوما أش خاسرين باركو ليا",554,Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
صاحبي كي يقعد ساعتين ما يمركينيش في حتى بوست و ما يبعثلي حتى réel  ...,"1,1 K",Haha ,https://www.facebook.com/photo/?fbid=2131951550481671&set=gm.850464503262936&idorvanity=227495968893129&__cft__[0]=AZU8TxEmIBN3aRNBHcRVQUA4aH8TXybh4wr6W0qPgi61tyYhGVPH4uV5NsfsQWtUtKrO7i3C7xL8QDLkposzEjDGmc7p_eglx6J8kTjBwtZ00dy0LpLaYjA83jRdTeBeh2pGQu7O3oShS9zJmAqQ678vvjcx9L1545ed_CO4uRbjSTdx8v5mgGzUVyBXCHs_ziU&__tn__=EH-R,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
"بلاهي أنا حبلة و راجلي يخدم فالبلدية
شنواا نسميو ولدنا

#إقترحاتكم",138,Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
بربي انا مخطوبه جديدة من محامي و حبيت نعرف المحامين شنية ياكلوا ؟,157,Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
كي تعمل جونتة و تعرضك الكاميرا :,470,Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
"إنت يا  باش تنجح..
يا باش تنجح..
Cv louled base taw teslek ",1 K,J’adore ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
تونسية تنصح في صحبتهاا : ,"2,7 K",Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
I'm sorry about that,931,Haha ,https://www.facebook.com/photo/?fbid=284000927475108&set=gm.851650636477656&idorvanity=227495968893129&__cft__[0]=AZWkBT3yPTeUsrsfxQ7tejPgYCVyEYYmtH0Plvl5XQQt4LNuioUe4QqwbUdiNMINK3et68RH93yWqaEuLtcdz9L2QhSB2lRjCVqtKXwIFZJ-lErVJT2FkcP-HNyRo_2du47M6eM1-J2w--2GYbwfAzmo2MltIxlO1o5LriI_Armz5vfbdHyc5_0Z9VWsOMQQWes&__tn__=EH-R,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
أكثر واحد هامل في صحابك هو أكثر واحد عائلتك يرتاحولوا ويراو فيه متربي,1 K,Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
عشيري,"2,1 K",J’adore ,https://www.facebook.com/photo/?fbid=114471704631962&set=gm.590670105909045&idorvanity=227495968893129&__cft__[0]=AZWTQlNjEkNXBbKNGSYbsSsjG7TlGkexrneLbNS0BtbgPNwiPRmwTzDBdGrlnhGSRY2XmF4x1I_E8QIIm0RNZRp-JZmLKkW-uwhUnQM9-hrPYET4ufbq2PGF7KYoG22Ln2xrcALkxiJWUTgHqqXXVWBfM2dUExgtbXgd71T11ky83MpgCafWpZ0wyUlxRffk-9M&__tn__=EH-R,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
خليك ديما كي أحمد ,3 K,Haha ,https://www.facebook.com/photo/?fbid=137038355621222&set=gm.594627412179981&idorvanity=227495968893129&__cft__[0]=AZUw_bGhlrBoTLrkEZAGb3fuFDfuif3i1Jg_1ITah0Qmaa0K9OuMXaMTuglWCaOGhXDPyE_f-fLt0Q37lG3-sjdQavoJNiYS6q2a_HpchrXzTvWGPiPmKhMQwL8bh3_9Al-SMU7iZkjXc9Y1VAsDd8dFLIY9NltvqmPkq9OiFmb4rKgRh7--6q8ID80Mi0-QBq0&__tn__=EH-R,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
"_rak rajli ya mahboul tehchemch ..
_Aziz a envoyé 27 photos ..",903,Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
"لازم يخترعولنا relation و يسميوها ""أنا نحب نحكي معاك ونحب وجودك أما منغير ما نصوحبك""","1,7 K",Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
"نوصل صاحبي إلدارو ونروح 
نبقى أنا نوصل فيه وهو يوصل فيا ","2,4 K",Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
W bara t3arekna fel instagram ma nahkiwch fel messenger !! kol app w mawdhou3ha..,"6,2 K",Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
صوت العصافر الصباح يخليك تفهم علاه فما شربة لسان عصفور...,209,Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
كي ترقد بعد الفجر و تقوم 7..,2 K,Haha ,https://www.facebook.com/photo/?fbid=141465381780704&set=gm.546135723695817&idorvanity=227495968893129&__cft__[0]=AZVmJFKuKTCzflj3me3py7jiA-wc80x1UQlihFIMTO9Fjcfzi_sny_I1QzcBwd7eY95Sq6kmV2t4HMD5zla4i6AyWjaI5Tq2Sn580kEo2zflennhzR6V5lsYrDs4Bm6A2V-FgKGRwtai4Ka65y-b1w4z4iS5MK4EOFkRr_PdYum4NOenRX1JfjVCC3slzlimh50&__tn__=EH-R,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
"""يتعافى المرء إذا رجع الشتاء.""",3 K,J’adore ,https://www.facebook.com/photo/?fbid=3660062184230341&set=gm.847694660206587&idorvanity=227495968893129&__cft__[0]=AZXOxXUJMeoVr6iyTTzpptW9CBTGKSgOECLI0k6By9y2NSkUiDHGSHt1kFr27RUeGPCVBt4xMVXbcNMs803Rh9zZjiEk5qSa382wMsi6KCLAQyABrXWX6pu31iGgfUIowW97Gh57DRh9YVpytsOkzQql1jhzMDDYqAu1kbIzNTLYJQ&__tn__=EH-R,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
"_ ألو بابا جيب خبز
_باهي
_ و
Appel terminé","3,7 K",Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
"Fact :
بنات بنزرت أزين بنات في تونس","1,4 K",J’adore ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
انا مكنتش عامل حسابي اني باش نعيش للباك.,"1,9 K",Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
كي تتفرج  في عرس امك  و بوك  ,2 K,Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
أسقط خلق ربي :,"3,2 K",Haha ,https://www.facebook.com/photo/?fbid=559349418899540&set=gm.583595256616530&idorvanity=227495968893129&__cft__[0]=AZXW3RHAH3bY9dAs3vP3dXG0Sf50pKIja3R4uh8a6KyZa9VVp_TY4AAcA3fMzB4o4Z4q5VTVNg7E6wsT4ZcKekymhymhlTiVkQLRLk_JqraYSrIfNnorlz8ehPI1BbfmDiLZEiToBjfy0T9IErR2nOuOWiXnuNtv4vPQ0G8v9uBKhey_C4mRG-lomMeRNf12IAQ&__tn__=EH-R,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
Chkoun disponible nhezou jreri w nemchou l carrefour ngaylou..,179,Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
شفما لباس شبينا لكلنا فقنا بكري,2 K,Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
Ons Jabeur ,427,J’adore ,https://www.facebook.com/photo/?fbid=210898341919923&set=gm.852436063065780&idorvanity=227495968893129&__cft__[0]=AZW9NqxDQn197XEd7R0a8MAOitzDdYFOQItOKtls_NhcCaslFZ3i8pbQKuiz3XZr3B-4Biq2MHn7m7GLl-TF8Yu7agd_I4xaMs_8z6QBH1Dz-Iy7jKxutKR_yaSNRzCulwfNE6Vxs1ROygI6wcD3OniJ9-euPangKif0vA5Tp8WWSqALw4m4Zu2vgTM5k6Dj-RI&__tn__=EH-R,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
-علاقتي انا وياه سرية لدرجة هو وميعرفهاش,"1,3 K",Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
صاحبتي بعد ما قاتلي معادش يهمني فيه:,"1,6 K",Haha ,https://www.facebook.com/photo/?fbid=660740569264985&set=gm.848585433450843&idorvanity=227495968893129&__cft__[0]=AZUqzkTL26Lo0f64yZQdCoSxwYmV7XT1Y5Rz-CTjmaX7KamfwF73o511GSJYW-9-3FT0Meq9kDlInfYqrOxNL_aDh_5LuybcnNbYVT_IuzMtdRvEa3a8aOguMRn7Yu1Ew2KKBmN76y8IcjH7daRilyBGz7c0wni78dfdn3h3yq7Kj7aZ-nfic-fNXVtXABC_KJc&__tn__=EH-R,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
شنوة الحل يا جماعة,"2,5 K",Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
قالك كي ماتنجمش ترقد معنتها فما واحد يخمم فيك توا فهمت علاش ليل نهار و انا راقد..,713,Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
الواحد نهار كامل بمنشفة و دبوزة ماء تقول أنس جابر,132,Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
"بلاهي إلي يفسخني من liste d'amis
يبلوكيني خطر أنا نية 
نحساب عمل compte جديد ونعاود نبعثلو ..",463,Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
أحسن نهار هو كي الأستاذ يعاير تلميذ و التلميذ يرد عليه و يبدا الأكشن و نرتاحو من الدرس,"2,5 K",Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
ويني زينوبا ,"1,9 K",Haha ,https://www.facebook.com/photo/?fbid=3249157601983283&set=gm.523882559254467&idorvanity=227495968893129&__cft__[0]=AZWapwgLy5hhluJIsO1XXcmKBPPI6SvaSmRCoIJbwejlE5P4ZXow3oFumHvHqJIKD6WXiBB9IIM5dvKTekZNYpOybw20GqlcFSam5MrBUlZX1e4TPf86zaymNPjgnQ7XGq_-wMLIfuHRPqkl0G_2pBIsfckdBJOFLyRjpgafE3DBPYmpxd4NNApzJTvJopDgFsg&__tn__=EH-R,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
كي نبعثلك ميساج في الليل و تجاوبني في الصباح نبلوكي والديك، مانيش لوبيا بش نبات نتنفخ,"1,3 K",Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
انا و صاحبي بعد ما زبلنا الدفوار:,"5,2 K",Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
"Fact:
Rod belek tansa chkoun
Ly msa7lek dmou3k
Wa9t l aabed lkool
3afset aalik","1,5 K",J’adore ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
My bff:,"1,5 K",J’adore ,https://www.facebook.com/photo/?fbid=433308268455307&set=gm.454769936165730&idorvanity=227495968893129&__cft__[0]=AZWsiG2u1x1rqZO_Lr-gaDyO3dPUwtdnT9dt-2fjXismjhX16M7OHb2noW6-vp2lBD_Mb1383Yo9qltv-j7dsfdZ2oYV6hJXuOueJ_eaztu__AVh7ym4kzmK9o3-AdacNcDhQNhWQPwlCSJ2IfS3QEMTpr5fH3pbKYECzrKT1BCwe9lRBnRat5i5KXRgwXzlYXQ&__tn__=EH-R,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
باهي..,504,Haha ,https://www.facebook.com/photo/?fbid=659407192900220&set=gm.850431439932909&idorvanity=227495968893129&__cft__[0]=AZWFg0R12E4DXm-oZyHcYJA7_a9e6C_HpRLdEmRsigsjX6ZIaSBVadtKVFiCtmhqVKUxKu8JClGl6OMRPeHjdJvvbiEcXQ3fFYacJ5_MnywgkRmtoDBg1eDC94TbgG-oPsN-tR28heKkjlz-C_1MKcl5jDAb4r2Zv6fPmJhverlvr5lqdw2OL3RukGhrACsITJE&__tn__=EH-R,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
"أنا قاعدة في أمان الله..
صاحبتي:","4,3 K",Haha ,https://www.facebook.com/photo/?fbid=660889901732506&set=gm.465431831766207&idorvanity=227495968893129&__cft__[0]=AZVQ_I1MyOwffMzvSjtPihYYTGyf45BQxskIV_rJAkgTyDWtfiUsEolRb2nAILdsRdZOLltZbtUKeQENXetbqTY2W9xCDtbYUjXvwasmPPAKawZX1xyfZGod7hwXmXC4yCzn5bxLfko1cECkiBI7ZRY6Y0lp8LRa1y5S0uQlH60ZTbRBb-I7bEl-IZg0cTfx_XU&__tn__=EH-R,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
كي نقعد أنا و صاحبي و نتذكرو فازة تضحك,"1,3 K",Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
من غرغور القايلة لغرغور العشية لغرغور الليل ونرجعوا لغرغور الصباح..,206,Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
كي يحطون بعيد علي صاحبك في دفوار :,"1,9 K",Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
mn wa9teh ahna shab bch mansouhbch l'ex mte3k!!,677,Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
نحب نفهم كيفاه إبداء رأي يجي غالط في دفوار العربية,"1,5 K",Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
"Lezmni na9ra ala rouhi ou nnjah 
Classe il na9ra fih:","7,7 K",Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
"- Rit skhana lyoum ?
- Eyy lotff walh
- Ey cv mela !",184,Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
كي تبدى تكذب عليك و تقلك راهو كي خويا و بعد تشدها بالكمشة,"4,1 K",Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
طفلة نعرفها كي يسألوها على l'ex متاعها ...,"2,1 K",Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
"باهي انت ماتسألش و انا مانسألش
علاش نطلع انا الغالط مافهمتش ؟",373,Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
"غنيلها غناء رومنسي تو تولي تحبك 
الغناء اللي انا حافظو:","1,2 K",Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
"الحب هو
كي تكوني تلعبي معاه ludo
و تجيه فرصة باش ياكلك و ماياكلكش","1,1 K",Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
قعدت في الدار باش نوّحد لون بشرتي ياخي هاني أنا إلي توّحدت,313,Haha ,None,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
صيف 2008 مع ثلاثة متاع ڨايلة كل واحد في كوان بعد ماكلينا طريحة خاطر ماخليناش لعباد تقيّل,"4,2 K",Haha ,https://www.facebook.com/photo/?fbid=3612390822330811&set=gm.808432890799431&idorvanity=227495968893129&__cft__[0]=AZXd_MIQ9nH6rE4XmtbtzGr1pA1idAAi1GAECovfnd9f1wKCng3lLe4vTHmUwWWPofGVN0a-3rTQpam3r4qehNVLTf4aqXyEYtaca4oPq-nEu_A1gQtiswwada6zhSMZR2oqEPK939jiQANIeLzvCbB4cTUt94s-GKS4RmN2dHXIwehJlFivZmT4iOXQYoVAmuE&__tn__=EH-R,https://www.facebook.com/groups/227495968893129/?ref=share&mibextid=S66gvF
"صاحبي جبد لآيفون متاعو باش يشوف الوقت..
اني",613,Haha ,https://www.facebook.com/photo/?fbid=1720010315179205&set=gm.6715119291845354&idorvanity=4171439982879977&__cft__[0]=AZV7xj1GJzrA_zroQ7cPK4x2mUAx_taY59X75rWsuO2o0tJdvzMU6YqiWLCBTOWQ_junQ3nAAQW0kJ3tAUoSqqBTk7qb7_yOXi-wAIR9NIoAtLI3LtkDL5-oiyv3jku2ILlVLqYs5tWYNv29-56QV25FMuaZXi_cOhKI2emIUBfvPU-v781PhkS21hg_SuPntps&__tn__=EH-R,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
- مشيت للبحر باش ننسـاها ، لقيتها غادي ..!,356,Haha ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
أنا عمري ما رتحت لحد عينيه خضراء..,209,Haha ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
أنا وسط اصحابي,451,Haha ,https://www.facebook.com/photo/?fbid=1719991021847801&set=gm.6715031588520791&idorvanity=4171439982879977&__cft__[0]=AZXgKI69VtCrqzTE7Yi67Ng2a-C1iDc3dxaAiLGTWd4CKkJiCTxrEuTOnYGpoTc_EJHdeB9kJ5OCzfGlvngOFrC735_i2zxcF2mXaayMWhQvEtVMyTqOctop12StxNejCijVnjJQYgTPzk139tXkElQBauzageAStyNRqdCjCk1y2iktAopqqZZZrpspjx6uHCk&__tn__=EH-R,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
تتفاعل معاك وتكومنتيلك و ترياكتي على أي حاجة تهبطها و كي تبعثلها ميساج ماتجاوبكش .,110,Haha ,https://www.facebook.com/photo/?fbid=1402613876979885&set=gm.6714946178529332&idorvanity=4171439982879977&__cft__[0]=AZUzcUUpY7VO-jxffTbq5vqp4LteWUZFGZE3KSx_U6_E-_1Nq0QoXL1WYVZFtZfNntEqBSJpk-oR8LNCtc_wfvwfxmupySFLUE865WLRU5r-tqZVYX5uzonbBbyrARDHWOVg2UHIKC6Kty0PFlqr8i8xUa-T1dHG9Eh5Gu5OuK8F9SjaLndX5bWUTJOzEX6SrKg&__tn__=EH-R,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
كي تتعرف على حد جديد و يقللك نحبك و نوعدك ما نخليكش..,501,Haha ,https://www.facebook.com/photo/?fbid=277438581541166&set=gm.6710659742291309&idorvanity=4171439982879977&__cft__[0]=AZVkqbA5DZYFVzocaAHjsOGOxzPlDEq2SxExCiucM_7pz4qupOvLQn4SlirCEvdBkwZ7WYAocyWi4z-32C7VeUvO55Iy8GibfgsM2MtPlB17VrFWjZN5F-IoTzLnQStUWVKCNvQTa7W_GMha4YtuuBfzu7Q0tBgAKAhcFEkGUDtEflYj7fku66XdMCujuQdeCJ4&__tn__=EH-R,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
ياربي نلقى حد يحبني كيما حب خالي لمرتو إلي مايحملها حد..,37,Haha ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
"واثناء المراقبة في صمت
عملت j'aime بالغالط . >>","1,7 K",Haha ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
باديس vien ici ! ماتفوتش الشط و الا نحلف on rentre en france و نقول لبوك vacances fini ,139,Haha ,https://www.facebook.com/photo/?fbid=278113754806982&set=gm.6714845661872717&idorvanity=4171439982879977&__cft__[0]=AZWOqYaNpnNtqkr1R_C765zey909HqRKwXrZQOMfTFgB1dh7pOX7jMMHaffHo7h3TX1Q0ehyQQXtlbvLi3P-5NoaEoIqRsAHdEni-6Xo5g5ozADzldMTOg8kUubf2_8rd-3HA2e1QVNwhXsM54KVMRz3dJp0YXV3CKub8xoNBUzwJeFIzmU7EY43ou2xQ6rqbVY&__tn__=EH-R,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
"- العباد تحشم كي تمشي لديار صحابها 
- أنا كي نمشي لدار صاحبي :","2,8 K",Haha ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
انا قاعد في امان الله ,797,Haha ,https://www.facebook.com/photo/?fbid=139878655797479&set=gm.6709178255772791&idorvanity=4171439982879977&__cft__[0]=AZWNoZIILwiR96rrU-n18LWfE5-DfyCq_Pv1XJ61UgqhwjWWx4oIrMxSsxn-5ChVp0UbBwyhvmLmTE4LoF3UTcfbQdAp6TpcdSz9qAGFJaf1wEhMw_KXFvaZ1SeNAJi7ePBZYHiHAUgYas9-OFvGzd0YpVEjKJB3P61IgidlXB-FgKt4v6GqcZVFtX_P2RTOD4U&__tn__=EH-R,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
"-twahchtk
-merci
-kont nestana fi heja ma khir
-merci beaucoup....",666,Haha ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
Naadi fi sif ta3 wehed recherché,363,Haha ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
"صاحبي طاح ولازمني نعاونو ...
أنا :",308,Haha ,https://www.facebook.com/photo/?fbid=167646272988407&set=gm.6700565069967443&idorvanity=4171439982879977&__cft__[0]=AZXk6WSaHNT7ZuNbq-QT5IJTBdtupcS7QXYAtffwaB8KxuAIVTqCNHA4fCPVr4mZQFNnwG0NLaga1TVlROyfpoJfsXuhNI5CXlneDgkivpQugzlsIpjYd27n8AisKgdsuOplr0BSo2TfuX1zF3QvV17r0cVO--wpPlfdzJvjNDth-4DxR9BttK7LK5Kij3qf0G4&__tn__=EH-R,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
":شكرا على النصيحة
: شوف عاد شكون يحكي",87,Haha ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
"-belehi kharjouni m3akom rani fadit
-hana kharjin ghodwa tji ?
-le",844,Haha ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
"يا بابا هو بمليون التاليفون أما هاو عندي 5 لاف
هات كان 995 و جونا باهي..",140,Haha ,https://www.facebook.com/photo/?fbid=278150434803314&set=gm.6715068358517114&idorvanity=4171439982879977&__cft__[0]=AZVjNe0J9r2k439rJOfgOw3Adt5ENcqqjQHk7qojB9V272nzJoBXvkf5I4HAOYeegMb_O8Qc7eZXmFHq7aGOsnQXchyiICSuIhWSwiLVxgnzH6GPDVrYPwJfY0W7Y_KGZ36UJt8eiYq53d5vRkh2ehsl9d8SV1Uenm6IgzTCAfc5PElgBL0_SRWtTbVukCnM7D0&__tn__=EH-R,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
"صاحبي mdaprem هزيتو باش يشرب قهوة و يتفرهد شويا
ياخي لقى صاحبتو مرندفة..","2,4 K",Haha ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
نتمنى من الميسنجر يخلي الفوكال ماكسيموم 15s ، على خاتر ثمه عباد تسخايلوا حفلة لأم كلثوم,"3,7 K",Haha ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
"الناس تفهم على الرمش
أنا :","1,5 K",Haha ,https://www.facebook.com/photo/?fbid=332135699119142&set=gm.5518059871551308&idorvanity=4171439982879977&__cft__[0]=AZXV-04QZZsaNdZzYhbzF5C-_krOVBaGyh4mHlUHYih6n84sD60svS19xeslFV5yhiY3ozqhcDiG4CaMPh5OgPQg0cZk_r_M1LR71kvYI_e2AO0yL7_7bdQZtsjaPuHOx0pruzmn9wIh4o-88r2Qm1YBQ3ePMdinH9q68OHMS-VpD_kdz-I3cnaH3SQyRG__abI&__tn__=EH-R,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
Belehy ma y9oli had barmej o 9oli khaterni la nbarmej o la na9olk,382,Haha ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
"- كي تقابلها اول مرة و تهبط كوكتال ب 12 ألف و تقلك إنت شنوة بش تاخو ؟
- جغمة معاك",235,Haha ,https://www.facebook.com/photo/?fbid=341926804806698&set=gm.5564080760282552&idorvanity=4171439982879977&__cft__[0]=AZXDeJeSToYKGPdO0qYGRd2GnRsGvVqLvCZ4tR3_rdFujFvJ7k0f2yw1osmR0InVc9u8IZ39nRNY4xv9kFtjBPIuFXj-2zSW2D4w0Qk6t7X9JxRQib7okxqqtNYZbTMZZenzv_PwgQCsgPSl5zTOMp5W95Z1o4bJjDJwp_FRTtZkMBlz7O8POP4J_I-CSBWEw20&__tn__=EH-R,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
وليت ناخو في روحي على قد عقلي بش ما نتغشش,187,Haha ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
